side,made_new_ext,mins,pull_pts,pull_pct,dist_edge_pts,dist_edge_pct
short,True,6.0,0.20000000000004547,2.2727272727278014,3.0,34.090909090909264
long,True,0.0,0.2999999999999545,2.255639097744026,8.400000000000091,63.157894736843
short,True,0.0,0.5,5.102040816326554,5.0,51.02040816326553
long,True,1.0,0.2999999999999545,2.2727272727269208,9.200000000000045,69.69696969696982
long,True,8.0,3.800000000000182,33.04347826087115,-2.800000000000182,-24.347826086958104
short,True,0.0,0.5,4.3859649122807545,10.299999999999955,90.35087719298313
short,True,167.0,12.5,89.28571428571429,-12.299999999999955,-87.85714285714253
short,True,0.0,0.5,6.493506493506455,1.7000000000000455,22.07792207792254
long,True,106.0,7.2000000000000455,60.504201680672175,-2.7000000000000455,-22.689075630252304
short,True,0.0,2.0,25.641025641025045,4.399999999999864,56.410256410253346
long,False,,48.399999999999864,171.63120567375952,-45.399999999999864,-160.99290780141902
short,True,11.0,3.7999999999999545,36.190476190475756,4.900000000000091,46.66666666666753
short,True,47.0,7.2999999999999545,52.14285714285681,-0.2999999999999545,-2.142857142856818
long,True,5.0,1.5,13.888888888888944,2.5,23.14814814814824
short,True,0.0,0.2999999999999545,3.1578947368416266,7.2000000000000455,75.789473684211
short,True,2.0,0.2999999999999545,0.6451612903224829,1.7000000000000455,3.6559139784947217
short,True,45.0,8.300000000000182,37.38738738738852,-7.5,-33.78378378378407
long,True,2.0,0.5,5.263157894736842,0.7999999999999545,8.421052631578469
short,True,150.0,17.799999999999955,157.5221238938055,-9.099999999999909,-80.53097345132694
long,True,53.0,5.7000000000000455,51.81818181818223,-1.0,-9.090909090909092
long,True,11.0,4.7000000000000455,27.48538011695948,13.5,78.94736842105306
short,True,4.0,2.5,17.24137931034483,-1.5,-10.344827586206897
short,True,0.0,0.2999999999999545,2.459016393442241,2.8999999999998636,23.770491803277487
short,True,0.0,0.2999999999999545,3.0927835051541566,7.2000000000000455,74.22680412371147
short,True,0.0,0.1999999999998181,1.4925373134314937,2.300000000000182,17.164179104479143
long,True,2.0,0.7000000000000455,7.14285714285764,1.5,15.306122448979659
long,True,0.0,0.0,0.0,3.7000000000000455,37.75510204081696
long,True,111.0,12.5,125.0,-11.0,-110.00000000000001
short,False,,32.69999999999982,286.84210526315974,-30.899999999999864,-271.05263157894944
long,True,0.0,0.5,5.31914893617029,2.2999999999999545,24.46808510638285
long,True,0.0,0.0,0.0,4.7000000000000455,72.307692307693
short,True,5.0,0.5,2.793296089385496,1.7000000000000455,9.49720670391094
long,True,0.0,0.0,0.0,9.0,81.81818181818183
short,True,127.0,4.2000000000000455,67.7419354838712,-1.7000000000000455,-27.41935483871021
long,True,20.0,3.699999999999818,33.94495412843913,-2.199999999999818,-20.183486238530694
short,True,3.0,2.5,24.509803921568523,-0.2999999999999545,-2.9411764705877768
long,True,2.0,1.0,20.0,9.5,190.0
short,True,1.0,0.20000000000004547,1.7857142857146846,4.0,35.71428571428557
long,True,16.0,2.2000000000000455,19.13043478260909,1.5,13.043478260869565
short,True,0.0,0.5,6.0975609756097215,0.0,0.0
short,True,0.0,1.5,18.98734177215168,1.2999999999999545,16.45569620253088
long,True,0.0,-0.20000000000004547,-1.9047619047623379,7.5,71.42857142857143
short,True,2.0,1.0,5.649717514124352,-0.2999999999999545,-1.6949152542370487
short,True,1.0,0.5,2.155172413793099,3.7000000000000455,15.948275862069131
long,True,45.0,6.0,70.58823529411765,-1.5,-17.647058823529413
short,False,,27.700000000000045,291.5789473684215,-27.0,-284.2105263157895
long,True,8.0,2.2000000000000455,31.428571428572077,-0.5,-7.142857142857142
long,True,2.0,0.0,0.0,2.5,14.285714285714285
short,True,7.0,2.699999999999818,16.46341463414537,-2.199999999999818,-13.414634146340465
long,False,,21.700000000000045,177.86885245901942,-19.399999999999864,-159.0163934426242
long,True,11.0,3.5,23.80952380952374,-1.7000000000000455,-11.564625850340411
long,False,,53.399999999999864,513.4615384615325,-47.59999999999991,-457.6923076923028
long,True,6.0,2.5,26.595744680850803,1.0,10.63829787234032
long,True,19.0,2.0,27.7777777777776,0.5,6.9444444444444
short,False,,40.40000000000009,651.6129032258032,-39.40000000000009,-635.4838709677387
short,True,0.0,0.2999999999999545,3.6585365853652787,3.7000000000000455,45.1219512195125
long,True,177.0,7.199999999999818,53.73134328358128,-4.399999999999864,-32.83582089552171
long,True,11.0,4.2999999999999545,36.44067796610144,-3.7999999999999545,-32.203389830508215
short,True,6.0,3.5,27.559055118110145,0.2999999999999545,2.3622047244090827
long,True,87.0,6.7000000000000455,54.47154471544772,-2.5,-20.32520325203259
short,True,23.0,2.7000000000000455,23.076923076923826,-1.0,-8.54700854700868
short,True,7.0,0.7999999999999545,5.83941605839381,0.5,3.649635036496339
long,True,15.0,4.5,33.33333333333333,-4.199999999999818,-31.111111111109764
short,True,28.0,4.5,64.28571428571429,-2.2999999999999545,-32.85714285714221
long,True,2.0,0.7000000000000455,4.117647058823797,-0.20000000000004547,-1.1764705882355615
short,True,91.0,7.7999999999999545,63.934426229507594,-3.0,-24.59016393442614
long,True,0.0,0.5,4.09836065573769,1.0,8.19672131147538
long,True,0.0,0.5,5.681818181818212,0.0,0.0
short,True,0.0,0.5,4.3859649122806665,5.5,48.24561403508733
long,False,,47.200000000000045,694.1176470588289,-39.0,-573.5294117647097
long,True,1.0,0.20000000000004547,0.990099009901213,5.2999999999999545,26.237623762375957
long,True,0.0,0.0,0.0,3.7999999999999545,19.99999999999976
short,True,27.0,5.7000000000000455,47.500000000000384,-4.2000000000000455,-35.000000000000384
short,True,20.0,3.800000000000182,12.06349206349264,-2.0,-6.349206349206349
long,True,2.0,2.2000000000000455,17.886178861789052,0.5,4.065040650406519
short,True,9.0,2.0,14.49275362318845,8.200000000000045,59.42028985507298
short,True,6.0,3.0,17.96407185628762,-2.5,-14.970059880239683
long,True,0.0,-0.20000000000004547,-1.2121212121214877,6.2000000000000455,37.57575757575785
long,True,0.0,0.20000000000004547,1.9417475728159839,0.5,4.854368932038856
long,True,3.0,0.7999999999999545,5.405405405405114,-0.5,-3.3783783783783883
short,True,0.0,0.8000000000001819,7.843137254903884,3.0,29.411764705882877
short,True,2.0,-0.5,-3.8461538461538463,4.7999999999999545,36.92307692307658
short,True,20.0,4.7000000000000455,27.810650887574084,2.7999999999999545,16.568047337277747
short,True,0.0,1.7000000000000455,9.604519774011655,-1.2999999999999545,-7.3446327683614
short,True,19.0,2.7000000000000455,22.68907563025274,-0.7000000000000455,-5.88235294117692
long,True,2.0,2.0,11.976047904191583,4.5,26.946107784431067
short,True,0.0,-0.20000000000004547,-1.5748031496066521,1.2000000000000455,9.448818897638121
short,True,5.0,2.2000000000000455,12.154696132596845,1.2999999999999545,7.182320441988645
long,True,0.0,1.2000000000000455,7.741935483871261,1.5,9.67741935483871
long,True,0.0,0.0,0.0,4.2000000000000455,33.600000000000364
short,True,3.0,1.5,10.563380281690108,1.5,10.563380281690108
short,True,28.0,10.0,60.97560975609723,8.199999999999818,49.999999999998614
long,True,0.0,2.199999999999818,8.730158730157992,-1.0,-3.9682539682539613
long,False,,51.80000000000018,340.7894736842158,-50.0,-328.9473684210566
long,False,,37.59999999999991,187.06467661691582,-37.299999999999955,-185.5721393034832
short,True,0.0,0.0,0.0,2.5,11.682242990654155
short,True,15.0,6.699999999999818,31.90476190476104,1.2000000000000455,5.71428571428593
short,False,,56.100000000000136,346.29629629629613,-53.600000000000136,-330.8641975308641
long,True,1.0,0.5,2.2321428571428705,6.900000000000091,30.803571428572024
short,True,39.0,6.7000000000000455,40.11976047904208,-2.2000000000000455,-13.173652694611015
short,False,,10.5,56.75675675675676,-9.799999999999955,-52.972972972972734
short,True,1.0,1.2000000000000455,15.18987341772192,1.2999999999999545,16.45569620253088
long,True,269.0,9.700000000000045,72.93233082706824,-7.5,-56.3909774436092
long,True,2.0,1.7999999999999545,13.138686131386487,3.2000000000000455,23.357664233576898
short,True,53.0,8.299999999999955,57.638888888888204,-1.0,-6.9444444444444
long,True,4.0,4.199999999999818,26.751592356686665,-1.0,-6.369426751592338
short,True,0.0,-0.20000000000004547,-1.315789473684506,6.7000000000000455,44.078947368421225
long,True,2.0,0.5,3.401360544217677,11.5,78.23129251700657
long,True,0.0,0.2999999999999545,2.608695652173518,0.20000000000004547,1.7391304347830043
long,False,,26.200000000000045,75.07163323782228,-18.40000000000009,-52.72206303724941
short,True,0.0,0.5,2.9585798816567888,1.7999999999999545,10.650887573964171
long,True,47.0,3.7999999999999545,42.22222222222172,-0.7999999999999545,-8.888888888888385
short,False,,49.100000000000136,426.95652173913163,-45.40000000000009,-394.782608695653
long,True,80.0,6.5,47.4452554744524,-4.2000000000000455,-30.65693430656958
long,True,0.0,-0.3000000000001819,-1.2658227848108916,8.700000000000045,36.708860759493795
long,True,35.0,3.2999999999999545,19.999999999999723,-2.7999999999999545,-16.96969696969669
long,True,1.0,1.0,8.064516129032198,3.7999999999999545,30.645161290321987
short,True,28.0,8.0,68.37606837606812,-5.0,-42.735042735042576
long,True,0.0,1.5,7.6923076923076925,0.5,2.564102564102564
short,True,251.0,14.700000000000045,140.00000000000043,-8.5,-80.95238095238095
short,True,0.0,0.0,0.0,1.199999999999818,7.4074074074062635
short,True,3.0,2.0,15.037593984962456,0.5,3.759398496240614
long,True,13.0,4.699999999999818,26.85714285714182,1.5,8.571428571428571
short,True,1.0,0.0,0.0,5.5,49.10714285714267
long,True,3.0,0.7999999999999545,5.925925925925589,0.7000000000000455,5.185185185185523
short,True,0.0,0.20000000000004547,2.4096385542174286,4.5,54.216867469879816
long,False,,24.799999999999955,236.19047619047575,-22.5,-214.28571428571428
long,True,110.0,9.0,83.33333333333367,-4.7999999999999545,-44.4444444444442
long,True,4.0,1.400000000000091,14.432989690722522,1.2999999999999545,13.402061855669572
short,True,8.0,2.0,21.052631578947366,-0.6999999999998181,-7.368421052629665
short,True,0.0,0.0,0.0,5.2999999999999545,37.3239436619714
long,False,,30.200000000000045,287.61904761904805,-29.0,-276.1904761904762
short,True,5.0,4.0,41.237113402061674,5.2999999999999545,54.639175257731246
short,True,3.0,2.2000000000000455,20.000000000000416,-1.5,-13.636363636363635
short,True,29.0,14.799999999999955,55.430711610486625,-14.0,-52.434456928838856
short,True,11.0,3.2000000000000455,16.24365482233522,-0.7000000000000455,-3.5532994923860093
long,True,93.0,9.799999999999955,75.38461538461505,-7.5,-57.692307692307686
long,True,0.0,0.2999999999999545,3.1914893617016125,8.5,90.42553191489272
long,True,0.0,0.0,0.0,4.300000000000182,29.655172413794357
long,True,0.0,0.5,2.4390243902439024,3.7000000000000455,18.0487804878051
long,True,0.0,0.0,0.0,7.5,56.3909774436092
short,True,5.0,0.3000000000001819,1.3953488372101484,1.0,4.651162790697675
short,True,0.0,0.5,1.6501650165016528,9.5,31.3531353135314
short,False,,32.299999999999955,67.29166666666657,-24.09999999999991,-50.208333333333144
short,True,5.0,2.900000000000091,16.384180790960922,-2.7000000000000455,-15.25423728813581
long,True,0.0,0.5,3.3557046979865564,0.2999999999999545,2.0134228187916285
long,True,0.0,3.2000000000000455,26.22950819672159,2.5,20.49180327868845
long,True,0.0,0.5,2.941176470588235,9.700000000000045,57.05882352941203
long,True,12.0,3.7000000000000455,14.566929133858395,6.0,23.622047244094404
short,True,0.0,0.0,0.0,9.199999999999818,17.968749999999627
long,True,0.0,-0.20000000000004547,-1.1299435028251128,8.399999999999864,47.457627118643174
short,True,23.0,5.7000000000000455,41.00719424460437,0.7999999999999545,5.755395683452872
short,True,8.0,1.7000000000000455,6.910569105691268,5.5,22.357723577235856
long,True,1.0,0.20000000000004547,0.8032128514058021,6.0,24.096385542168587
short,True,0.0,1.5,4.098360655737715,2.5,6.830601092896192
short,True,6.0,4.2999999999999545,11.497326203208406,5.899999999999864,15.775401069518313
long,True,4.0,8.700000000000045,11.012658227848158,-5.5,-6.962025316455696
short,True,3.0,5.0,18.450184501844927,-1.7000000000000455,-6.273062730627442
long,True,320.0,97.0,124.51861360718893,-85.59999999999991,-109.88446726572536
long,True,45.0,6.2999999999999545,27.155172413793128,-4.7999999999999545,-20.68965517241376
short,True,1.0,6.2000000000000455,8.985507246376878,12.700000000000045,18.40579710144934
short,True,1.0,3.5,13.671874999999927,-0.20000000000004547,-0.7812500000001734
short,True,15.0,17.5,46.17414248021126,-1.2999999999999545,-3.430079155672716
long,True,5.0,1.0,2.7700831024930643,4.7999999999999545,13.296398891966582
short,True,12.0,8.5,42.71356783919579,-5.5,-27.638190954773744
long,True,0.0,0.2999999999999545,2.1897810218974714,10.200000000000045,74.45255474452564
short,True,186.0,24.90000000000009,155.62500000000057,-21.0,-131.25
long,True,0.0,2.2000000000000455,5.994550408719462,-1.0,-2.724795640326972
long,True,0.0,-0.6999999999998181,-1.3618677042797993,5.199999999999818,10.116731517509356
long,True,0.0,3.800000000000182,15.702479338843697,-0.8000000000001819,-3.3057851239676874
short,True,0.0,2.0,9.433962264150923,0.5,2.3584905660377307
long,True,0.0,0.2999999999999545,1.0563380281688506,6.7000000000000455,23.591549295774733
short,True,1.0,1.0,5.347593582887687,6.5,34.759358288769974
long,True,61.0,9.400000000000091,58.75000000000057,-1.2000000000000455,-7.500000000000284
short,True,0.0,0.0,0.0,0.5,2.6737967914438436
long,True,1.0,0.20000000000004547,0.888888888889091,0.0,0.0
short,True,0.0,-0.3000000000001819,-2.6086956521754945,1.0,8.695652173913043
short,True,1.0,2.7000000000000455,10.305343511450538,6.699999999999818,25.572519083968725
long,True,0.0,-0.20000000000004547,-1.0256410256412587,1.2000000000000455,6.153846153846388
short,True,0.0,0.20000000000004547,0.8333333333335228,0.5,2.083333333333333
short,True,0.0,1.0,3.861003861003881,-0.6999999999998181,-2.7027027027020143
short,True,32.0,6.0,39.21568627450991,-4.7999999999999545,-31.372549019607636
short,True,0.0,0.0,0.0,0.7000000000000455,2.5270758122745494
short,True,0.0,3.5,20.0,1.699999999999818,9.714285714284674
short,True,298.0,35.899999999999864,188.94736842105192,-35.69999999999982,-187.89473684210432
short,True,1.0,1.2999999999999545,6.735751295336567,0.20000000000004547,1.0362694300520514
long,True,0.0,-0.20000000000004547,-1.4598540145988674,2.5,18.248175182481692
short,True,1.0,0.2999999999999545,1.5228426395936743,3.0,15.228426395939051
short,True,4.0,4.2999999999999545,23.62637362637332,0.5,2.74725274725274
long,True,0.0,2.2000000000000455,15.277777777777995,5.2999999999999545,36.805555555555
short,True,4.0,1.5,6.072874493927114,6.2000000000000455,25.101214574898922
long,True,23.0,4.5,19.396551724137893,2.0,8.620689655172397
short,True,2.0,0.6999999999998181,3.017241379309585,3.300000000000182,14.22413793103538
long,True,0.0,1.0,4.878048780487805,-0.5,-2.4390243902439024
long,True,0.0,-0.20000000000004547,-1.1904761904764642,2.2000000000000455,13.0952380952384
long,False,,58.40000000000009,296.44670050761397,-51.90000000000009,-263.451776649746
short,True,0.0,1.0,5.2910052910053285,4.2999999999999545,22.751322751322675
long,True,2.0,2.2000000000000455,15.714285714286039,2.2999999999999545,16.428571428571104
long,True,0.0,0.5,2.3255813953488373,11.5,53.48837209302325
long,True,0.0,0.7000000000000455,4.046242774566747,-0.5,-2.890173410404632
long,True,0.0,0.2999999999999545,1.9607843137251988,0.7000000000000455,4.575163398693121
long,True,6.0,5.0,16.666666666666664,4.5,15.0
short,True,0.0,-0.20000000000004547,-0.9433962264153068,4.0,18.867924528301845
long,True,0.0,-0.20000000000004547,-1.8181818181822316,1.5,13.636363636363635
short,False,,29.299999999999955,266.363636363636,-21.5,-195.45454545454547
short,True,43.0,4.7999999999999545,33.80281690140803,0.7000000000000455,4.929577464789038
long,True,0.0,-0.2999999999999545,-2.654867256636776,0.5,4.424778761061964
short,True,76.0,6.7000000000000455,34.35897435897459,-5.5,-28.205128205128204
short,True,2.0,1.0,8.474576271186471,3.0,25.423728813559414
short,True,1.0,0.5,7.352941176470637,0.5,7.352941176470637
short,True,0.0,0.20000000000004547,2.4390243902444433,6.2999999999999545,76.82926829268195
long,True,0.0,-0.2999999999999545,-4.285714285713636,5.2999999999999545,75.71428571428507
long,True,40.0,2.5,19.230769230769234,-1.2999999999999545,-9.99999999999965
long,True,2.0,1.5,16.12903225806459,-0.7999999999999545,-8.60215053763396
long,True,3.0,1.2999999999999545,9.629629629629292,5.7000000000000455,42.22222222222256
short,False,,20.5,133.98692810457555,-17.799999999999955,-116.33986928104578
short,True,0.0,0.2999999999999545,3.2608695652168813,1.0,10.869565217391253
long,True,0.0,0.1999999999998181,1.599999999998545,2.800000000000182,22.400000000001455
short,True,51.0,2.699999999999818,18.88111888111737,-2.0,-13.986013986013809
short,True,12.0,1.5,7.07547169811327,2.2000000000000455,10.377358490566344
short,True,0.0,-0.2999999999999545,-1.7964071856284654,9.299999999999955,55.68862275449059
short,False,,48.799999999999955,278.8571428571426,-47.0,-268.57142857142856
short,True,5.0,4.2000000000000455,32.30769230769266,-3.5,-26.923076923076923
short,True,0.0,0.5,1.8656716417910482,0.7000000000000455,2.611940298507637
short,False,,43.799999999999955,350.39999999999964,-34.5,-276.0
short,True,11.0,3.7000000000000455,29.133858267716796,-0.20000000000004547,-1.5748031496066521
long,True,34.0,10.0,58.13953488372078,-7.0,-40.69767441860455
long,True,7.0,1.7999999999999545,10.714285714285472,5.2000000000000455,30.952380952381308
long,True,12.0,2.0,13.513513513513553,-0.5,-3.3783783783783883
long,True,23.0,3.5,42.682926829268055,1.0,12.195121951219443
short,True,0.0,0.20000000000004547,1.9607843137259278,7.7999999999999545,76.47058823529335
short,True,0.0,0.7000000000000455,4.2944785276076525,5.5,33.74233128834365
long,True,0.0,0.20000000000004547,1.9047619047623379,12.5,119.04761904761905
long,True,175.0,10.0,47.16981132075462,-7.5,-35.37735849056596
long,True,15.0,2.2000000000000455,10.576923076923318,3.0,14.423076923076955
long,True,0.0,2.0,16.949152542372943,1.5,12.711864406779707
long,True,0.0,1.0,3.891050583657581,1.0,3.891050583657581
long,False,,15.0,166.66666666666669,-7.7999999999999545,-86.66666666666616
short,True,33.0,6.2999999999999545,38.1818181818179,-4.0,-24.242424242424242
short,True,0.0,-0.20000000000004547,-1.8518518518522806,1.7000000000000455,15.740740740741224
long,True,42.0,6.0,46.15384615384615,-3.7000000000000455,-28.46153846153881
long,True,13.0,2.7000000000000455,20.45454545454573,0.7999999999999545,6.0606060606056955
short,False,,29.5,236.0,-20.5,-164.0
short,True,0.0,0.5,5.434782608695627,0.5,5.434782608695627
long,True,248.0,16.5,124.06015037593816,-14.800000000000182,-111.27819548872165
short,True,0.0,0.0,0.0,5.699999999999818,31.666666666665655
long,True,0.0,0.5,3.2894736842105656,2.0,13.157894736842263
short,True,28.0,5.800000000000182,82.85714285714546,0.6999999999998181,9.999999999997401
long,True,0.0,0.0,0.0,2.0,13.071895424836447
long,True,0.0,0.7000000000000455,3.7234042553194,0.5,2.6595744680851126
short,True,6.0,2.0,11.235955056179805,-0.7999999999999545,-4.494382022471666
short,True,1.0,2.2000000000000455,27.50000000000057,-0.20000000000004547,-2.5000000000005684
long,True,7.0,1.2000000000000455,9.83606557377083,0.2999999999999545,2.459016393442241
short,True,15.0,3.2000000000000455,21.62162162162199,-0.5,-3.3783783783783883
short,True,0.0,0.5,3.571428571428571,7.2999999999999545,52.14285714285681
long,True,0.0,1.5,5.88235294117647,0.7000000000000455,2.7450980392158644
long,True,0.0,0.20000000000004547,0.8510638297874275,3.5,14.893617021276595
long,True,0.0,0.5,2.083333333333333,3.2000000000000455,13.333333333333522
long,True,13.0,2.2000000000000455,16.923076923077275,2.7999999999999545,21.53846153846119
short,True,1.0,1.0,8.474576271186471,2.2000000000000455,18.644067796610624
short,True,0.0,0.2999999999999545,1.6483516483513945,5.0,27.472527472527403
long,True,0.0,0.20000000000004547,1.5037593984965874,0.5,3.759398496240614
short,False,,41.700000000000045,425.51020408163504,-41.0,-418.36734693877736
short,True,13.0,3.0,18.181818181818183,-1.5,-9.090909090909092
short,True,35.0,4.0,26.143790849673277,-2.0,-13.071895424836638
long,True,0.0,-0.2999999999999545,-2.4999999999996207,3.5,29.166666666666668
short,True,0.0,0.2999999999999545,3.1578947368416266,1.2000000000000455,12.631578947368899
long,False,,51.59999999999991,464.8648648648679,-47.59999999999991,-428.82882882883155
long,True,20.0,5.7999999999999545,44.615384615384265,-2.2000000000000455,-16.923076923077275
short,True,0.0,0.0,0.0,0.2999999999999545,3.529411764705347
short,True,0.0,0.20000000000004547,1.063829787234287,0.5,2.6595744680851126
long,True,131.0,7.5,93.75,-6.2999999999999545,-78.74999999999943
long,True,0.0,0.7000000000000455,9.722222222222793,7.7999999999999545,108.33333333333202
long,True,0.0,1.2000000000000455,7.84313725490228,4.5,29.411764705882437
short,False,,20.299999999999955,165.04065040650428,-20.09999999999991,-163.41463414634129
short,True,0.0,1.0,7.6923076923076925,2.0,15.384615384615385
short,True,0.0,0.0,0.0,5.5,33.33333333333333
short,False,,24.600000000000136,217.6991150442455,-19.100000000000136,-169.02654867256487
long,False,,6.0,28.57142857142857,-5.5,-26.190476190476193
short,True,0.0,0.0,0.0,0.7999999999999545,9.411764705881819
long,True,0.0,1.5,15.306122448979659,2.2000000000000455,22.448979591837297
long,True,340.0,21.0,241.37931034482634,-18.200000000000045,-209.19540229884998
short,False,,34.299999999999955,361.0526315789469,-33.299999999999955,-350.52631578947324
long,True,6.0,1.0,10.526315789473683,0.0,0.0
short,True,0.0,-0.1999999999998181,-1.8181818181801646,2.699999999999818,24.54545454545289
long,True,0.0,0.2999999999999545,1.37614678899062,10.5,48.165137614679
short,True,0.0,-0.20000000000004547,-1.5384615384618883,3.0,23.076923076923077
long,True,17.0,4.2000000000000455,34.146341463415126,-4.0,-32.52032520325215
long,True,13.0,3.5,18.421052631578945,-3.0,-15.789473684210526
long,True,3.0,1.0,9.523809523809524,2.5,23.809523809523807
long,True,1.0,1.0,10.526315789473683,3.0,31.57894736842105
long,True,49.0,5.5,37.41496598639444,0.5,3.401360544217677
short,False,,19.0,180.95238095238096,-18.699999999999818,-178.09523809523634
long,True,0.0,0.0,0.0,7.5,88.23529411764706
short,True,0.0,1.2000000000000455,10.909090909091322,4.5,40.909090909090914
short,True,2.0,2.0,16.949152542372943,6.7000000000000455,56.779661016949746
short,True,12.0,5.5,19.784172661870535,3.5,12.589928057553978
short,True,0.0,0.2999999999999545,1.8987341772149071,5.0,31.64556962025325
long,True,2.0,3.5,32.710280373831644,7.2999999999999545,68.22429906541986
short,True,21.0,6.5,28.26086956521739,-4.7000000000000455,-20.43478260869585
short,True,26.0,4.0,40.0,-2.7999999999999545,-27.99999999999955
long,True,56.0,6.2999999999999545,61.16504854368914,-4.2999999999999545,-41.747572815533715
long,True,2.0,0.7999999999999545,4.3243243243240785,0.20000000000004547,1.081081081081327
short,False,,32.80000000000018,385.8823529411786,-31.300000000000182,-368.23529411764923
long,True,0.0,0.0,0.0,2.5,19.68503937007902
long,True,3.0,0.20000000000004547,1.1764705882355615,0.7999999999999545,4.705882352940909
short,True,22.0,3.0,18.75,-1.7000000000000455,-10.625000000000284
long,True,1.0,1.0,5.0,-0.7999999999999545,-3.9999999999997726
long,True,0.0,0.2999999999999545,0.9316770186333978,20.0,62.11180124223594
long,True,6.0,2.7000000000000455,17.088607594937045,0.0,0.0
short,False,,29.0,252.17391304347828,-17.5,-152.17391304347828
short,False,,24.5,148.4848484848485,-22.5,-136.36363636363635
long,True,0.0,-0.2999999999999545,-1.7142857142854546,4.7999999999999545,27.428571428571168
long,False,,13.299999999999955,86.92810457516335,-9.799999999999955,-64.05228758169923
short,True,11.0,1.2000000000000455,13.333333333333838,-0.20000000000004547,-2.2222222222227273
long,True,13.0,3.0,23.076923076923077,-2.5,-19.230769230769234
short,False,,16.5,79.71014492753605,-13.700000000000045,-66.18357487922712
short,True,0.0,0.5,3.4482758620689653,1.7000000000000455,11.724137931034797
short,True,1.0,0.0,0.0,0.7000000000000455,7.14285714285764
short,True,31.0,4.0,27.027027027027106,2.5,16.89189189189194
long,True,1.0,0.7999999999999545,4.761904761904504,1.7000000000000455,10.119047619047917
short,False,,15.700000000000045,103.28947368421053,-13.700000000000045,-90.13157894736847
short,True,21.0,5.0,34.01360544217677,7.5,51.02040816326515
long,False,,26.299999999999955,276.8421052631574,-24.799999999999955,-261.0526315789469
short,True,0.0,0.7000000000000455,5.737704918033139,0.7999999999999545,6.557377049179931
long,True,0.0,-0.7000000000000455,-4.827586206896865,2.7000000000000455,18.62068965517273
long,True,1.0,0.2999999999999545,2.4999999999996207,0.7000000000000455,5.833333333333712
short,True,4.0,2.2000000000000455,12.57142857142883,-1.7000000000000455,-9.714285714285973
short,True,0.0,1.7999999999999545,13.533834586465868,2.7000000000000455,20.300751879699657
long,True,0.0,-0.2999999999999545,-3.333333333332828,6.5,72.22222222222221
long,True,3.0,0.0,0.0,4.5,18.0
long,True,74.0,3.7999999999999545,25.675675675675446,-3.2999999999999545,-22.297297297297057
long,True,13.0,2.0,14.285714285714285,0.2999999999999545,2.142857142856818
short,True,5.0,-0.1999999999998181,-2.1505376344066565,2.0,21.505376344086123
long,False,,18.300000000000182,237.66233766234564,-12.0,-155.8441558441595
short,False,,6.5,32.5,-5.5,-27.500000000000004
short,True,0.0,0.20000000000004547,1.9047619047623379,1.7999999999999545,17.14285714285671
short,True,1.0,0.0,0.0,6.0,50.0
short,True,0.0,0.20000000000004547,1.9607843137259278,0.7999999999999545,7.843137254901482
long,True,70.0,3.7999999999999545,33.04347826086917,-2.7999999999999545,-24.347826086956125
short,True,1.0,0.7000000000000455,3.5897435897438226,0.2999999999999545,1.5384615384613052
long,True,0.0,0.20000000000004547,0.9852216748770735,4.0,19.704433497536993
long,True,2.0,1.2000000000000455,8.6956521739134,-1.0,-7.246376811594225
long,True,35.0,2.2999999999999545,14.19753086419721,0.5,3.0864197530864113
long,True,0.0,0.20000000000004547,1.2500000000002842,2.5,15.625
long,True,2.0,0.2999999999999545,2.9411764705877768,2.0,19.607843137254818
long,True,141.0,8.299999999999955,72.17391304347787,-7.7999999999999545,-67.82608695652135
short,True,56.0,3.2000000000000455,25.60000000000036,-1.5,-12.0
long,True,6.0,1.5,9.67741935483871,1.5,9.67741935483871
long,True,2.0,0.7999999999999545,4.444444444444192,3.0,16.666666666666664
long,True,0.0,-0.2999999999999545,-1.8749999999997158,0.5,3.125
short,True,0.0,2.0,19.60784313725525,4.800000000000182,47.05882352941439
short,True,1.0,-0.1999999999998181,-1.8181818181801646,3.199999999999818,29.090909090907434
long,False,,24.100000000000136,152.53164556961934,-21.600000000000136,-136.70886075949295
long,True,8.0,0.2999999999999545,2.255639097744026,0.5,3.759398496240614
long,True,84.0,6.0,85.71428571428571,-4.2999999999999545,-61.42857142857078
short,True,4.0,0.0,0.0,2.5,14.97005988023948
short,True,1.0,-0.20000000000004547,-1.063829787234287,1.7000000000000455,9.042553191489626
short,True,6.0,4.2000000000000455,32.81250000000047,0.0,0.0
short,True,0.0,0.20000000000004547,1.9047619047623379,1.7999999999999545,17.14285714285671
short,True,0.0,0.20000000000004547,2.1052631578952155,3.2999999999999545,34.736842105262674
long,True,22.0,2.5,9.433962264150944,0.2999999999999545,1.1320754716979415
short,True,0.0,0.7000000000000455,3.5897435897438226,1.7999999999999545,9.230769230768999
short,True,3.0,0.8000000000001819,6.015037593986248,1.699999999999818,12.781954887216504
long,True,0.0,0.0,0.0,0.3000000000001819,3.0927835051565724
long,True,98.0,5.0,31.847133757961693,-3.5,-22.292993630573186
long,True,280.0,8.299999999999955,41.49999999999977,-6.5,-32.5
long,True,0.0,0.0,0.0,7.7000000000000455,62.60162601626076
long,True,35.0,1.5,16.666666666666664,-0.2999999999999545,-3.333333333332828
long,True,40.0,1.5,11.71875000000004,-0.7999999999999545,-6.249999999999666
