date,side,accept_candle_idx,accept_time,orb_high,orb_low,orb_range,orb_range_pct,open_930,prev_close,preopen_move_pct,accept_close,leg_pts,mae_pts,mae_pct_price,mae_pct_range,retrace_pct_leg,depth_beyond_level_pts,retest_level,reenter_range,touch_mid,touch_opposite,close_back_inside,minutes_to_max_pullback,minutes_to_retest,rvol_at_accept,eod_close,day_move_pct,day_type
2005-01-19,short,2,10:30:00,1570.9,1563.4,7.5,0.4774333184798523,1570.9,1571.8,-0.057259193281578,1562.9,0.5,0.5,0.0319918100966152,6.666666666666667,100.0,0.0,True,False,False,False,False,1.0,1.0,0.992543783596324,1544.0,-1.7123941689477395,down1
2005-01-20,long,1,10:15:00,1530.1,1522.2,7.899999999999864,0.5171510866718947,1527.6,1544.0,-1.0621761658031192,1532.1,2.0,18.399999999999864,1.2009659943867803,232.9113924050656,919.9999999999932,16.399999999999864,True,True,True,True,True,335.0,2.0,1.3758819756254008,1515.2,-0.8117308195862649,other
2005-01-21,long,2,10:30:00,1520.8,1512.8,8.0,0.5262119318555548,1520.3,1515.2,0.336589229144657,1521.8,1.0,21.399999999999864,1.406229465107101,267.4999999999983,2139.9999999999864,20.399999999999864,True,True,True,True,True,286.0,0.0,1.2272661137785537,1501.9,-1.2102874432677657,down1
2005-01-24,short,5,11:15:00,1509.1,1498.2,10.899999999999864,0.7237235243343645,1506.1,1501.9,0.2796457820094522,1493.7,4.5,8.0,0.5355827810135905,73.39449541284495,177.77777777777777,3.5,True,True,False,False,False,8.0,4.0,1.1541385135135134,1482.8,-1.5470420290817355,down1
2005-01-25,long,2,10:30:00,1500.3,1490.8,9.5,0.637028096291826,1491.3,1482.8,0.5732398165632535,1503.3,3.0,16.0,1.0643251513337326,168.42105263157893,533.3333333333333,13.0,True,True,True,True,True,313.0,19.0,1.0526841448189763,1488.8,-0.1676389727083727,other
2005-01-26,short,3,10:45:00,1502.4,1498.4,4.0,0.2668623657348722,1498.9,1488.8,0.6783987103707867,1497.9,0.5,14.899999999999864,0.994725949662852,372.4999999999966,2979.9999999999727,14.399999999999864,True,True,True,True,True,307.0,0.0,0.7667846190139184,1507.9,0.6004403229034727,other
2005-01-27,long,5,11:15:00,1504.0,1496.5,7.5,0.4988360492184902,1503.5,1507.9,-0.2917965382319809,1508.4,4.400000000000091,11.900000000000093,0.7889154070538378,158.66666666666788,270.454545454542,7.5,True,True,True,True,False,233.0,110.0,0.9868449121809002,1505.5,0.13302294645827217,other
2005-01-28,short,4,11:00:00,1511.5,1504.1,7.400000000000091,0.4900662251655689,1510.0,1505.5,0.298904018598467,1499.1,5.0,0.5,0.0333533453405376,6.7567567567566735,10.0,-4.5,False,False,False,False,False,0.0,,0.7816906690669067,1497.6,-0.8211920529801353,other
2005-01-31,long,10,12:30:00,1519.3,1512.3,7.0,0.4619547284366132,1515.3,1497.6,1.181891025641035,1521.3,2.0,9.899999999999864,0.6507592190889281,141.42857142856948,494.9999999999932,7.899999999999864,True,True,True,True,True,181.0,62.0,0.8035734738288856,1518.3,0.19798059790141487,other
2005-02-01,long,2,10:30:00,1521.4,1516.9,4.5,0.2958774409888881,1520.9,1518.3,0.1712441546466436,1521.9,0.5,3.400000000000091,0.223404954333405,75.55555555555758,680.0000000000182,2.900000000000091,True,True,True,False,False,279.0,0.0,0.5482169895055605,1522.4,0.09862581366295586,other
2005-02-02,short,1,10:15:00,1527.0,1520.5,6.5,0.4258106780216181,1526.5,1522.4,0.2693116132422402,1518.5,2.0,12.0,0.7902535396773133,184.6153846153846,600.0,10.0,True,True,True,True,True,250.0,22.0,0.717494894486045,1524.0,-0.1637733377006234,other
2005-02-03,short,2,10:30:00,1517.6,1512.2,5.399999999999864,0.3559422582558739,1517.1,1524.0,-0.4527559055118146,1509.7,2.5,1.0,0.0662383254951314,18.518518518518988,40.0,-1.5,False,False,False,False,False,17.0,,0.9039363210118851,1507.2,-0.652560806802438,other
2005-02-04,long,1,10:15:00,1518.7,1506.3,12.400000000000093,0.8229360233607705,1506.8,1507.2,-0.0265392781316431,1519.2,0.5,1.5,0.098736176935229,12.0967741935483,300.0,1.0,True,True,False,False,False,104.0,3.0,1.09484404837683,1534.2,1.818423148393955,up1
2005-02-07,short,3,10:45:00,1537.0,1531.0,6.0,0.3910068426197458,1534.5,1534.2,0.0195541650371389,1530.0,1.0,3.5,0.2287581699346405,58.333333333333336,350.0,2.5,True,True,False,False,False,18.0,7.0,0.761740080087368,1528.0,-0.42359074617138726,other
2005-02-08,long,1,10:15:00,1535.6,1526.6,9.0,0.589159465828751,1527.6,1528.0,-0.0261780104712117,1538.1,2.5,12.5,0.8126909823808596,138.88888888888889,500.0,10.0,True,True,True,True,True,131.0,47.0,0.7944505293902884,1531.6,0.261848651479446,other
2005-02-09,short,1,10:15:00,1533.7,1525.7,8.0,0.5221250489492233,1532.2,1531.6,0.0391747192478586,1523.2,2.5,0.5,0.0328256302521008,6.25,20.0,-2.0,False,False,False,False,False,4.0,,0.9781229000223998,1505.3,-1.7556454770917718,down1
2005-02-10,short,3,10:45:00,1511.9,1505.9,6.0,0.397377309755613,1509.9,1505.3,0.3055869261941124,1501.9,4.0,12.0,0.7989879485984419,200.0,300.0,8.0,True,True,True,True,True,194.0,98.0,0.9850703278767222,1506.9,-0.19868865487780996,other
2005-02-11,long,2,10:30:00,1505.5,1497.5,8.0,0.5322687957418496,1503.0,1506.9,-0.258809476408528,1510.0,4.5,2.0,0.1324503311258278,25.0,44.44444444444444,-2.5,False,False,False,False,False,3.0,,1.0639690568283249,1530.0,1.7964071856287456,up1
2005-02-15,long,1,10:15:00,1540.3,1534.8,5.5,0.3577701164379106,1537.3,1536.3,0.0650914534921609,1542.8,2.5,6.5,0.4213119004407571,118.1818181818182,260.0,4.0,True,True,True,False,False,196.0,195.0,0.8971990244623458,1547.3,0.6504911207962039,other
2005-02-16,long,5,11:15:00,1543.4,1535.9,7.5,0.4860976083997667,1542.9,1547.3,-0.2843663155173481,1544.9,1.5,10.900000000000093,0.7055472846138967,145.33333333333454,726.6666666666727,9.400000000000093,True,True,True,True,True,137.0,10.0,0.912134776019455,1540.5,-0.15555123468793397,other
2005-02-17,short,1,10:15:00,1547.0,1540.5,6.5,0.4211208292840946,1543.5,1540.5,0.1947419668938632,1535.0,5.5,0.5,0.0325732899022801,7.6923076923076925,9.090909090909092,-5.0,False,False,False,False,False,0.0,,0.9545115585384042,1518.6,-1.6132167152575372,down1
2005-02-18,long,1,10:15:00,1521.7,1516.7,5.0,0.3285798777682854,1521.7,1518.6,0.2041353878572405,1522.2,0.5,11.0,0.7226382866903166,220.00000000000003,2200.0,10.5,True,True,True,True,True,98.0,0.0,1.1347626339969372,1515.2,-0.42715384109877075,other
2005-02-22,long,1,10:15:00,1505.6,1499.1,6.5,0.4327275148125957,1502.1,1511.0,-0.589013898080748,1510.6,5.0,18.399999999999864,1.2180590493843415,283.07692307692093,367.99999999999727,13.399999999999864,True,True,True,True,True,321.0,130.0,1.1972065181243765,1496.2,-0.3927834365221927,other
2005-02-23,short,1,10:15:00,1503.7,1495.7,8.0,0.5323750582285219,1502.7,1496.2,0.4344338992113394,1494.7,1.0,8.599999999999909,0.5753662942396406,107.49999999999886,859.9999999999909,7.599999999999909,True,True,True,False,True,306.0,0.0,1.4481080627569425,1497.8,-0.3260797231649737,other
2005-02-24,long,16,14:00:00,1501.3,1491.3,10.0,0.6689858175006691,1494.8,1497.8,-0.2002937641874758,1501.8,0.5,0.5,0.0332933812758023,5.0,100.0,0.0,True,False,False,False,False,0.0,0.0,1.191348740652869,1517.8,1.538667380251546,up1
2005-02-25,long,7,11:45:00,1520.9,1513.9,7.0,0.4616196254286467,1516.4,1517.8,-0.0922387666359103,1521.4,0.5,3.0,0.1971868016300775,42.85714285714285,600.0,2.5,True,True,False,False,False,105.0,0.0,0.9899665551839464,1526.4,0.6594566077552155,other
2005-02-28,short,6,11:30:00,1525.2,1517.7,7.5,0.4936808846761453,1519.2,1526.4,-0.4716981132075526,1516.7,1.0,2.5,0.1648315421639084,33.33333333333333,250.0,1.5,True,True,False,False,False,8.0,2.0,0.9670831746910804,1511.3,-0.5200105318588832,other
2005-03-01,long,1,10:15:00,1524.3,1516.3,8.0,0.5274261603375527,1516.8,1511.3,0.3639250975980834,1525.8,1.5,11.0,0.7209332809018221,137.5,733.3333333333333,9.5,True,True,True,True,False,191.0,7.0,1.3012244897959184,1527.3,0.6922468354430444,other
2005-03-02,long,1,10:15:00,1519.9,1515.4,4.5,0.2964622175373871,1517.9,1527.3,-0.6154652000261773,1520.4,0.5,3.0,0.197316495659037,66.66666666666666,600.0,2.5,True,True,True,False,False,3.0,0.0,0.9704741549908968,1525.4,0.4941036958956424,other
2005-03-03,short,2,10:30:00,1530.5,1524.5,6.0,0.3924133420536298,1529.0,1525.4,0.2360036711682056,1520.0,4.5,1.5,0.0986842105263157,25.0,33.33333333333333,-3.0,False,False,False,False,False,26.0,,1.194315060312911,1513.1,-1.039895356442122,down1
2005-03-07,long,1,10:15:00,1540.9,1523.9,17.0,1.1148272017837235,1524.9,1522.2,0.1773748521876283,1545.4,4.5,3.900000000000091,0.2523618480652317,22.94117647058877,86.66666666666869,-0.599999999999909,False,False,False,False,False,334.0,,1.3312669507942658,1544.0,1.2525411502393613,up1
2005-03-08,short,2,10:30:00,1550.5,1539.5,11.0,0.7135906584495622,1541.5,1544.0,-0.1619170984455964,1539.0,0.5,2.0,0.1299545159194282,18.181818181818183,400.0,1.5,True,True,False,False,False,1.0,0.0,1.0829453354026557,1528.6,-0.836847226727222,other
2005-03-09,long,3,10:45:00,1532.1,1524.6,7.5,0.4904845987835982,1529.1,1528.6,0.032709668978148,1533.1,1.0,13.399999999999864,0.8740460504859348,178.66666666666484,1339.9999999999864,12.399999999999864,True,True,True,True,True,305.0,0.0,1.034102399117566,1523.2,-0.38584788437642237,other
2005-03-10,short,2,10:30:00,1527.7,1518.3,9.400000000000093,0.6159087930808603,1526.2,1523.2,0.1969537815126099,1516.3,2.0,9.0,0.5935500890325134,95.7446808510629,450.0,7.0,True,True,True,False,True,199.0,177.0,0.6738236637734125,1522.3,-0.25553662691653045,other
2005-03-11,short,4,11:00:00,1534.3,1520.8,13.5,0.8827568168443078,1529.3,1522.3,0.4598305196084951,1516.4,4.399999999999864,1.0,0.0659456607755209,7.4074074074074066,22.72727272727343,-3.399999999999864,False,False,False,False,False,1.0,,0.523385753179731,1507.4,-1.43202772510298,down1
2005-03-18,short,12,13:00:00,1492.0,1483.6,8.400000000000091,0.5631536604987994,1491.6,1488.5,0.2082633523681432,1481.6,2.0,3.0,0.2024838012958963,35.714285714285325,150.0,1.0,True,True,False,False,False,165.0,165.0,1.1550777004200816,1481.6,-0.6704210244033226,other
2005-03-21,short,1,10:15:00,1487.9,1482.9,5.0,0.3366096674296486,1485.4,1481.6,0.2564794816414917,1478.9,4.0,12.899999999999864,0.872269930353632,257.99999999999727,322.4999999999966,8.899999999999864,True,True,True,True,True,124.0,107.0,0.8015232568682563,1484.9,-0.03366096674296548,other
2005-03-22,short,1,10:15:00,1491.4,1484.5,6.900000000000091,0.4641775983854753,1486.5,1484.9,0.1077513637281812,1483.0,1.5,8.0,0.5394470667565745,115.94202898550571,533.3333333333333,6.5,True,True,True,False,False,242.0,7.0,1.0221524507238793,1465.6,-1.4059872182980215,down1
2005-03-23,long,1,10:15:00,1471.6,1464.2,7.399999999999864,0.5050505050504958,1465.2,1465.6,-0.0272925764192022,1474.6,3.0,5.399999999999864,0.3662010036620008,72.97297297297247,179.99999999999545,2.399999999999864,True,True,False,False,True,18.0,7.0,1.6078362160254147,1470.7,0.37537537537537524,other
2005-03-24,long,2,10:30:00,1479.2,1472.2,7.0,0.4741904890936187,1476.2,1470.7,0.3739715781600594,1482.7,3.5,10.5,0.7081675322047616,150.0,300.0,7.0,True,True,True,True,True,329.0,36.0,1.1602590602177207,1472.7,-0.2370952445468144,other
2005-03-28,long,4,11:00:00,1483.0,1476.1,6.900000000000091,0.4671315415340932,1477.1,1472.7,0.2987709648944125,1483.5,0.5,9.400000000000093,0.6336366700370806,136.23188405797052,1880.0000000000184,8.900000000000091,True,True,True,True,True,299.0,1.0,0.9511387579010736,1475.6,-0.10155033511610734,other
2005-03-29,long,1,10:15:00,1475.7,1470.2,5.5,0.3735905447629398,1472.2,1475.6,-0.2304147465437722,1476.7,1.0,17.90000000000009,1.212162253673738,325.45454545454714,1790.000000000009,16.90000000000009,True,True,True,True,True,335.0,122.0,1.1125067288713442,1464.3,-0.536611873386772,other
2005-03-30,long,1,10:15:00,1475.8,1470.3,5.5,0.3740733183704006,1470.3,1464.3,0.4097520999795101,1476.3,0.5,0.5,0.0338684549210865,9.090909090909092,100.0,0.0,True,False,False,False,False,0.0,0.0,1.127344877344877,1490.7,1.3874719445011285,up1
2005-03-31,short,1,10:15:00,1492.3,1485.3,7.0,0.4695465521867454,1490.8,1490.7,0.0067082578654176,1483.8,1.5,6.5,0.4380644291683515,92.85714285714286,433.3333333333333,5.0,True,True,True,False,False,271.0,4.0,1.2440454378893369,1483.3,-0.5030855916286603,other
2005-04-01,short,1,10:15:00,1497.3,1491.4,5.899999999999864,0.394833701398639,1494.3,1483.3,0.7415896986449066,1488.9,2.5,0.0,0.0,0.0,0.0,-3.0,False,False,False,False,False,0.0,,1.6354033873611364,1468.5,-1.7265609315398445,down1
2005-04-04,short,1,10:15:00,1472.2,1465.3,6.900000000000091,0.4686863197935125,1472.2,1468.5,0.2519577800476735,1464.8,0.5,18.40000000000009,1.256144183506287,266.66666666666447,3680.000000000018,17.90000000000009,True,True,True,True,True,325.0,0.0,1.1754181948295912,1479.2,0.47547887515282383,other
2005-04-06,long,5,11:15:00,1493.8,1487.3,6.5,0.4368866783169781,1487.8,1484.3,0.235801387859591,1496.3,2.5,18.399999999999864,1.2296999264853214,283.07692307692093,735.9999999999945,15.899999999999864,True,True,True,True,True,256.0,29.0,1.0908592572289983,1480.9,-0.4637720123672473,other
2005-04-07,long,1,10:15:00,1486.0,1481.5,4.5,0.3035413153456998,1482.5,1480.9,0.1080424066445928,1488.9,2.900000000000091,2.900000000000091,0.1947746658607086,64.44444444444648,100.0,0.0,True,False,False,False,False,7.0,7.0,1.0256903685172714,1499.9,1.173693086003369,up1
2005-04-08,short,3,10:45:00,1503.5,1499.5,4.0,0.2662229617304492,1502.5,1499.9,0.1733448896592992,1498.5,1.0,0.5,0.0333667000333667,12.5,50.0,-0.5,False,False,False,False,False,14.0,,1.0093780848963476,1486.6,-1.0582362728785433,down1
2005-04-11,short,1,10:15:00,1492.8,1486.8,6.0,0.4020639281645781,1492.3,1486.6,0.3834252657069825,1482.3,4.5,5.0,0.337313634217095,83.33333333333334,111.11111111111111,0.5,True,True,False,False,False,140.0,140.0,1.0693948460573304,1480.9,-0.7639214635126845,other
2005-04-12,short,14,13:30:00,1479.4,1468.0,11.400000000000093,0.7705826686494586,1479.4,1480.9,-0.1012897562293169,1467.0,1.0,24.40000000000009,1.6632583503749208,214.03508771929737,2440.000000000009,23.40000000000009,True,True,True,True,True,128.0,39.0,0.9799009280874568,1488.4,0.6083547384074572,other
2005-04-13,short,1,10:15:00,1485.0,1479.5,5.5,0.3706199460916442,1484.0,1488.4,-0.2956194571351878,1479.0,0.5,6.0,0.4056795131845842,109.09090909090908,1200.0,5.5,True,True,True,True,False,16.0,0.0,0.9725953788285868,1462.6,-1.4420485175202225,down1
2005-04-14,short,1,10:15:00,1464.2,1457.7,6.5,0.4439284250785411,1464.2,1462.6,0.1093942294543959,1451.7,6.0,6.5,0.4477509127230144,100.0,108.33333333333331,0.5,True,True,False,False,False,55.0,55.0,1.502770083102493,1443.3,-1.4274006283294671,down1
2005-04-15,short,9,12:15:00,1435.4,1424.9,10.5,0.7343170851108469,1429.9,1443.3,-0.928427908265772,1424.5,0.4000000000000909,2.5,0.1755001755001755,23.809523809523807,624.9999999998579,2.099999999999909,True,True,False,False,False,124.0,80.0,1.460033882642846,1410.5,-1.3567382334429001,down1
2005-04-18,long,1,10:15:00,1415.7,1406.3,9.400000000000093,0.6672345258375988,1408.8,1410.5,-0.1205246366536738,1419.2,3.5,13.400000000000093,0.9441939120631406,142.5531914893613,382.8571428571455,9.900000000000093,True,True,True,True,True,96.0,9.0,1.4332346466256738,1410.8,0.14196479273140827,other
2005-04-19,short,3,10:45:00,1422.8,1415.8,7.0,0.4926801801801801,1420.8,1410.8,0.7088176920895917,1412.8,3.0,11.5,0.8139864099660249,164.28571428571428,383.33333333333337,8.5,True,True,True,True,True,184.0,33.0,0.9844658343657676,1419.3,-0.10557432432432012,other
2005-04-20,short,12,13:00:00,1430.4,1418.9,11.5,0.8050966115933912,1428.4,1419.3,0.6411611357711733,1416.9,2.0,1.5,0.105864916366716,13.043478260869565,75.0,-0.5,False,False,False,False,False,3.0,,1.3062995660631451,1408.0,-1.4281713805656793,down1
2005-04-21,short,2,10:30:00,1431.0,1423.0,8.0,0.5616005616005616,1424.5,1408.0,1.171875,1422.5,0.5,26.40000000000009,1.855887521968372,330.00000000000114,5280.000000000018,25.90000000000009,True,True,True,True,True,303.0,0.0,1.0879183210436756,1447.4,1.6075816075816096,up1
2005-04-22,short,7,11:45:00,1439.0,1432.5,6.5,0.4518595759471671,1438.5,1447.4,-0.6148956750034573,1429.5,3.0,4.5,0.3147953830010493,69.23076923076923,150.0,1.5,True,True,False,False,False,133.0,5.0,1.0568499534016775,1423.1,-1.0705596107056015,down1
2005-04-25,long,1,10:15:00,1433.3,1428.3,5.0,0.349088878028346,1432.3,1423.1,0.6464760030918448,1437.3,4.0,11.0,0.7653238711472901,220.00000000000003,275.0,7.0,True,True,True,True,False,304.0,23.0,0.7736887858591712,1435.3,0.20945332681701068,other
2005-04-26,long,3,10:45:00,1434.4,1429.9,4.5,0.3142677561282212,1431.9,1435.3,-0.2368842750644417,1440.4,6.0,18.90000000000009,1.3121355179116974,420.0000000000021,315.0000000000015,12.900000000000093,True,True,True,True,True,313.0,139.0,1.0198773917889654,1422.5,-0.656470423912292,other
2005-04-27,short,1,10:15:00,1418.5,1411.0,7.5,0.5298481102084069,1415.5,1422.5,-0.4920913884007061,1410.6,0.4000000000000909,19.40000000000009,1.375301290231114,258.6666666666679,4849.99999999892,19.0,True,True,True,True,True,185.0,0.0,1.1119164975355176,1423.5,0.5651713175556239,other
2005-04-28,short,9,12:15:00,1422.6,1414.6,8.0,0.5649318550949792,1416.1,1423.5,-0.5198454513523076,1413.2,1.3999999999998636,8.399999999999864,0.5943956977073213,104.9999999999983,600.0000000000488,7.0,True,True,True,False,False,110.0,3.0,1.0108283848778783,1409.2,-0.4872537250194098,other
2005-04-29,short,1,10:15:00,1420.2,1413.2,7.0,0.4930619144889765,1419.7,1409.2,0.7451036048822024,1407.7,5.5,15.5,1.1010868793066704,221.42857142857144,281.8181818181818,10.0,True,True,True,True,True,276.0,255.0,1.1811869138807358,1419.7,0.0,other
2005-05-02,short,14,13:30:00,1429.0,1423.0,6.0,0.4213483146067415,1424.0,1419.7,0.3028808903289492,1421.5,1.5,3.0,0.2110446711220542,50.0,200.0,1.5,True,True,False,False,True,149.0,18.0,0.727561488603683,1424.0,0.0,other
2005-05-03,long,4,11:00:00,1429.0,1421.6,7.400000000000091,0.5203938115330584,1422.0,1424.0,-0.1404494382022503,1429.5,0.5,8.400000000000091,0.5876180482686318,113.51351351351336,1680.0000000000182,7.900000000000091,True,True,True,True,False,200.0,1.0,0.6202354819397325,1430.1,0.56962025316456,other
2005-05-04,long,2,10:30:00,1434.6,1429.6,5.0,0.3493815945775976,1431.1,1430.1,0.0699251800573286,1435.6,1.0,0.0,0.0,0.0,0.0,-1.0,False,False,False,False,False,0.0,,0.7596810933940774,1449.6,1.2927118999371157,up1
2005-05-05,long,1,10:15:00,1452.7,1446.2,6.5,0.4482140394428354,1450.2,1449.6,0.04139072847682,1453.7,1.0,13.0,0.8942697943179473,200.0,1300.0,12.0,True,True,True,True,True,185.0,2.0,0.8433386373499205,1449.7,-0.03447800303406634,other
2005-05-06,short,3,10:45:00,1461.2,1455.2,6.0,0.4113251525330774,1458.7,1449.7,0.6208181002966162,1454.7,0.5,2.599999999999909,0.1787310098301993,43.33333333333182,519.9999999999818,2.099999999999909,True,True,False,False,False,212.0,2.0,0.8886844526218951,1454.3,-0.30163844519093264,other
2005-05-09,short,1,10:15:00,1456.5,1451.5,5.0,0.3434065934065934,1456.0,1454.3,0.1168947259850172,1449.5,2.0,14.0,0.9658502932045532,280.0,700.0,12.0,True,True,True,True,True,340.0,56.0,0.6298988171583297,1462.0,0.4120879120879106,other
2005-05-10,short,8,12:00:00,1455.1,1451.1,4.0,0.2749896878867042,1454.6,1462.0,-0.506155950752396,1449.6,1.5,9.0,0.6208609271523179,225.0,600.0,7.5,True,True,True,True,False,91.0,2.0,0.6300901370895284,1450.1,-0.30936339887254194,other
2005-05-11,short,1,10:15:00,1456.2,1448.7,7.5,0.5159248813372773,1453.7,1450.1,0.2482587407764969,1448.2,0.5,13.5,0.9321916862311834,180.0,2700.0,13.0,True,True,True,True,True,251.0,5.0,0.7521994134897361,1457.7,0.2751599367132096,other
2005-05-12,long,2,10:30:00,1463.3,1456.3,7.0,0.4793535574881873,1460.3,1457.7,0.1783631748645042,1463.8,0.5,18.0,1.229676185271212,257.1428571428572,3600.0,17.5,True,True,True,True,True,291.0,0.0,0.8610838575633404,1453.3,-0.4793535574881824,other
2005-05-13,long,1,10:15:00,1463.4,1455.9,7.5,0.5135579293344289,1460.4,1453.3,0.4885433152136631,1465.3,1.899999999999864,7.899999999999864,0.5391387429195293,105.33333333333152,415.7894736842332,6.0,True,True,True,False,False,273.0,2.0,1.038746908491344,1469.4,0.6162695152013065,other
2005-05-16,long,4,11:00:00,1473.6,1465.6,8.0,0.5443658138268916,1469.6,1469.4,0.0136109976861087,1476.1,2.5,5.0,0.3387304383171872,62.5,200.0,2.5,True,True,False,False,False,30.0,2.0,0.8537094216807144,1480.1,0.7144801306477877,other
2005-05-17,short,2,10:30:00,1478.7,1473.2,5.5,0.3730837064170397,1474.2,1480.1,-0.3986217147489923,1470.7,2.5,20.0,1.359896647854763,363.6363636363636,800.0,17.5,True,True,True,True,True,321.0,13.0,0.8358171882762047,1489.7,1.0514177180843909,up1
2005-05-18,long,2,10:30:00,1496.3,1489.3,7.0,0.4690745828586746,1492.3,1489.7,0.1745317849231265,1496.8,0.5,1.0,0.0668091929449492,14.285714285714285,200.0,0.5,True,True,False,False,False,17.0,0.0,1.054018445322793,1508.3,1.0721704751055494,up1
2005-05-19,long,1,10:15:00,1516.8,1508.8,8.0,0.5286460054186216,1513.3,1508.3,0.3314990386527938,1517.8,1.0,5.0,0.3294241665568586,62.5,500.0,4.0,True,True,True,False,False,6.0,0.0,0.937576300154635,1521.3,0.5286460054186204,other
2005-05-20,long,3,10:45:00,1520.4,1514.9,5.5,0.3619849940766091,1519.4,1521.3,-0.1248931834615052,1520.9,0.5,1.5,0.0986258136629627,27.27272727272727,300.0,1.0,True,True,False,False,False,49.0,0.0,0.8879426731747845,1527.9,0.5594313544820428,other
2005-05-23,long,17,14:15:00,1534.7,1526.7,8.0,0.5236630228447994,1527.7,1527.9,-0.0130898619019603,1537.2,2.5,3.5,0.2276867030965391,43.75,140.0,1.0,True,True,False,False,False,95.0,92.0,0.8257288645169486,1534.7,0.45820514498919884,other
2005-05-24,long,12,13:00:00,1535.8,1529.8,6.0,0.3918239404427611,1531.3,1534.7,-0.2215416693816418,1536.8,1.0,4.0,0.2602811035918792,66.66666666666666,400.0,3.0,True,True,True,False,False,102.0,9.0,0.8218959887440601,1540.3,0.5877359106641444,other
2005-05-25,short,1,10:15:00,1535.9,1533.4,2.5,0.1629301355578727,1534.4,1540.3,-0.3830422644939157,1532.9,0.5,2.5,0.1630895687911801,100.0,500.0,2.0,True,True,True,False,False,324.0,12.0,0.5740897544453852,1533.4,-0.06517205422315042,other
2005-05-26,long,2,10:30:00,1545.4,1539.9,5.5,0.3570501168527655,1540.4,1533.4,0.4565018912221275,1549.9,4.5,5.400000000000091,0.348409574811284,98.18181818181984,120.00000000000202,0.900000000000091,True,True,False,False,False,170.0,169.0,0.9808397316179012,1548.5,0.5258374448195324,other
2005-05-27,long,13,13:15:00,1548.0,1544.0,4.0,0.258732212160414,1546.0,1548.5,-0.1614465611882498,1549.0,1.0,1.900000000000091,0.1226597805035565,47.500000000002274,190.0000000000091,0.900000000000091,True,True,False,False,False,157.0,156.0,0.541896091151938,1550.1,0.26520051746441453,other
